row_index,InvoiceNo,InvoiceDate,InvoiceDateMax,CustomerID,Country,CustomerValueCount,CountryValueCount,SourceLineCount,UniqueProducts,TotalQuantity,AggregatedSourceLineCount,HasCustomerConflict,HasCountryConflict
16059,577083,2011-11-17 15:34:00,2011-11-17 15:34:00,15287.0,United Kingdom,1,1,5,5,257,5,False,False
16060,577084,2011-11-17 15:41:00,2011-11-17 15:41:00,16626.0,United Kingdom,1,1,6,6,43,6,False,False
16061,577085,2011-11-17 15:47:00,2011-11-17 15:47:00,12997.0,United Kingdom,1,1,10,10,194,10,False,False
16062,577086,2011-11-17 15:50:00,2011-11-17 15:50:00,16070.0,United Kingdom,1,1,14,14,206,14,False,False
16063,577088,2011-11-17 15:59:00,2011-11-17 15:59:00,15267.0,United Kingdom,1,1,2,2,96,2,False,False
16064,577089,2011-11-17 15:59:00,2011-11-17 15:59:00,12841.0,United Kingdom,1,1,13,13,73,13,False,False
16065,577090,2011-11-17 16:02:00,2011-11-17 16:02:00,13828.0,United Kingdom,1,1,15,15,311,15,False,False
16066,577091,2011-11-17 16:29:00,2011-11-17 16:29:00,16531.0,United Kingdom,1,1,7,7,43,7,False,False
16067,577092,2011-11-17 16:35:00,2011-11-17 16:35:00,15136.0,United Kingdom,1,1,23,23,238,23,False,False
16068,577093,2011-11-17 16:37:00,2011-11-17 16:37:00,13089.0,United Kingdom,1,1,18,18,150,18,False,False
16069,577094,2011-11-17 16:39:00,2011-11-17 16:39:00,15435.0,United Kingdom,1,1,29,29,54,29,False,False
16070,577095,2011-11-17 16:39:00,2011-11-17 16:39:00,15867.0,United Kingdom,1,1,36,36,191,36,False,False
16071,577097,2011-11-17 16:42:00,2011-11-17 16:42:00,17243.0,United Kingdom,1,1,3,3,144,3,False,False
16072,577098,2011-11-17 16:43:00,2011-11-17 16:43:00,16839.0,United Kingdom,1,1,5,5,130,5,False,False
16073,577099,2011-11-17 16:48:00,2011-11-17 16:48:00,13313.0,United Kingdom,1,1,14,14,190,14,False,False
16074,577100,2011-11-17 16:51:00,2011-11-17 16:51:00,16009.0,United Kingdom,1,1,1,1,20,1,False,False
16075,577101,2011-11-17 16:51:00,2011-11-17 16:51:00,13138.0,United Kingdom,1,1,8,8,66,8,False,False
16076,577103,2011-11-17 17:08:00,2011-11-17 17:08:00,15081.0,United Kingdom,1,1,6,6,25,6,False,False
16077,577104,2011-11-17 17:13:00,2011-11-17 17:13:00,12747.0,United Kingdom,1,1,11,11,83,11,False,False
16078,577105,2011-11-17 17:16:00,2011-11-17 17:16:00,16076.0,United Kingdom,1,1,9,9,118,9,False,False
16079,577106,2011-11-17 17:18:00,2011-11-17 17:18:00,14456.0,United Kingdom,1,1,120,118,270,120,False,False
16080,577107,2011-11-17 17:30:00,2011-11-17 17:30:00,16558.0,United Kingdom,1,1,35,35,348,35,False,False
16081,577108,2011-11-17 17:34:00,2011-11-17 17:34:00,15983.0,United Kingdom,1,1,32,32,192,32,False,False
16082,577109,2011-11-17 17:50:00,2011-11-17 17:50:00,16042.0,United Kingdom,1,1,20,20,209,20,False,False
16083,577110,2011-11-17 17:53:00,2011-11-17 17:53:00,14234.0,United Kingdom,1,1,7,7,126,7,False,False
16084,577127,2011-11-17 19:27:00,2011-11-17 19:27:00,16871.0,United Kingdom,1,1,17,17,192,17,False,False
16085,577128,2011-11-17 19:48:00,2011-11-17 19:48:00,14508.0,United Kingdom,1,1,31,30,59,31,False,False
16086,577129,2011-11-17 19:52:00,2011-11-17 19:52:00,15602.0,United Kingdom,1,1,1,1,24,1,False,False
16087,577130,2011-11-17 19:58:00,2011-11-17 19:58:00,15861.0,United Kingdom,1,1,1,1,1,1,False,False
16088,577132,2011-11-18 08:21:00,2011-11-18 08:21:00,13599.0,United Kingdom,1,1,3,3,30,3,False,False
16089,577133,2011-11-18 08:47:00,2011-11-18 08:47:00,13962.0,United Kingdom,1,1,4,4,57,4,False,False
16090,577134,2011-11-18 08:56:00,2011-11-18 08:56:00,14434.0,United Kingdom,1,1,2,2,68,2,False,False
16091,577136,2011-11-18 08:57:00,2011-11-18 08:57:00,17163.0,United Kingdom,1,1,2,2,40,2,False,False
16092,577137,2011-11-18 08:59:00,2011-11-18 08:59:00,14110.0,United Kingdom,1,1,1,1,96,1,False,False
16093,577138,2011-11-18 09:03:00,2011-11-18 09:03:00,13079.0,United Kingdom,1,1,1,1,6,1,False,False
16094,577139,2011-11-18 09:04:00,2011-11-18 09:04:00,16500.0,United Kingdom,1,1,3,3,22,3,False,False
16095,577140,2011-11-18 09:10:00,2011-11-18 09:10:00,13269.0,United Kingdom,1,1,3,3,18,3,False,False
16096,577141,2011-11-18 09:11:00,2011-11-18 09:11:00,13269.0,United Kingdom,1,1,27,27,315,27,False,False
16097,577142,2011-11-18 09:19:00,2011-11-18 09:19:00,13985.0,United Kingdom,1,1,18,18,171,18,False,False
16098,577143,2011-11-18 09:31:00,2011-11-18 09:31:00,13200.0,United Kingdom,1,1,9,9,70,9,False,False
16099,577146,2011-11-18 09:42:00,2011-11-18 09:42:00,16414.0,United Kingdom,1,1,4,4,11,4,False,False
16100,577148,2011-11-18 09:43:00,2011-11-18 09:43:00,13941.0,United Kingdom,1,1,9,9,586,9,False,False
16101,577150,2011-11-18 09:48:00,2011-11-18 09:48:00,,United Kingdom,0,1,94,86,1457,94,False,False
16102,577155,2011-11-18 09:56:00,2011-11-18 09:56:00,13050.0,United Kingdom,1,1,17,17,192,17,False,False
16103,577156,2011-11-18 09:57:00,2011-11-18 09:57:00,13471.0,United Kingdom,1,1,34,34,423,34,False,False
16104,577158,2011-11-18 09:58:00,2011-11-18 09:58:00,16293.0,United Kingdom,1,1,20,20,135,20,False,False
16105,577160,2011-11-18 10:05:00,2011-11-18 10:05:00,16134.0,United Kingdom,1,1,19,19,213,19,False,False
16106,577161,2011-11-18 10:18:00,2011-11-18 10:18:00,18210.0,United Kingdom,1,1,15,15,120,15,False,False
16107,577162,2011-11-18 10:24:00,2011-11-18 10:24:00,13323.0,United Kingdom,1,1,4,4,30,4,False,False
16108,577165,2011-11-18 10:27:00,2011-11-18 10:27:00,13171.0,United Kingdom,1,1,10,10,116,10,False,False
16109,577166,2011-11-18 10:37:00,2011-11-18 10:37:00,12936.0,United Kingdom,1,1,1,1,40,1,False,False
16110,577167,2011-11-18 10:41:00,2011-11-18 10:41:00,16511.0,United Kingdom,1,1,62,59,138,62,False,False
16111,577169,2011-11-18 10:42:00,2011-11-18 10:42:00,14641.0,United Kingdom,1,1,7,7,90,7,False,False
16112,577170,2011-11-18 10:46:00,2011-11-18 10:46:00,13456.0,United Kingdom,1,1,7,7,55,7,False,False
16113,577171,2011-11-18 10:52:00,2011-11-18 10:52:00,17159.0,United Kingdom,1,1,46,46,565,46,False,False
16114,577172,2011-11-18 10:56:00,2011-11-18 10:56:00,17760.0,United Kingdom,1,1,16,16,74,16,False,False
16115,577173,2011-11-18 10:57:00,2011-11-18 10:57:00,14849.0,United Kingdom,1,1,20,20,488,20,False,False
16116,577174,2011-11-18 10:58:00,2011-11-18 10:58:00,17841.0,United Kingdom,1,1,86,84,134,86,False,False
16117,577175,2011-11-18 10:58:00,2011-11-18 10:58:00,14849.0,United Kingdom,1,1,11,11,156,11,False,False
16118,577176,2011-11-18 11:07:00,2011-11-18 11:07:00,13305.0,United Kingdom,1,1,14,14,141,14,False,False
16119,577177,2011-11-18 11:10:00,2011-11-18 11:10:00,12748.0,United Kingdom,1,1,1,1,2,1,False,False
16120,577179,2011-11-18 11:20:00,2011-11-18 11:20:00,18061.0,United Kingdom,1,1,2,2,16,2,False,False
16121,577181,2011-11-18 11:35:00,2011-11-18 11:35:00,,United Kingdom,0,1,10,10,612,10,False,False
16122,577182,2011-11-18 11:39:00,2011-11-18 11:39:00,16945.0,United Kingdom,1,1,17,17,186,17,False,False
16123,577202,2011-11-18 11:47:00,2011-11-18 11:47:00,12989.0,United Kingdom,1,1,3,3,78,3,False,False
16124,577209,2011-11-18 11:49:00,2011-11-18 11:49:00,15621.0,United Kingdom,1,1,3,3,200,3,False,False
16125,577217,2011-11-18 11:53:00,2011-11-18 11:53:00,17324.0,United Kingdom,1,1,30,30,205,30,False,False
16126,577218,2011-11-18 12:02:00,2011-11-18 12:02:00,13117.0,United Kingdom,1,1,10,10,242,10,False,False
16127,577230,2011-11-18 12:08:00,2011-11-18 12:08:00,18034.0,United Kingdom,1,1,44,44,177,44,False,False
16128,577231,2011-11-18 12:08:00,2011-11-18 12:08:00,,United Kingdom,0,1,2,2,6,2,False,False
16129,577235,2011-11-18 12:09:00,2011-11-18 12:09:00,14367.0,United Kingdom,1,1,14,14,148,14,False,False
16130,577252,2011-11-18 12:22:00,2011-11-18 12:22:00,18034.0,United Kingdom,1,1,66,63,382,66,False,False
16131,577256,2011-11-18 12:25:00,2011-11-18 12:25:00,15530.0,United Kingdom,1,1,14,14,284,14,False,False
16132,577258,2011-11-18 12:27:00,2011-11-18 12:27:00,16764.0,United Kingdom,1,1,64,63,108,64,False,False
16133,577286,2011-11-18 12:39:00,2011-11-18 12:39:00,14606.0,United Kingdom,1,1,32,32,63,32,False,False
16134,577289,2011-11-18 12:39:00,2011-11-18 12:39:00,12931.0,United Kingdom,1,1,2,2,516,2,False,False
16135,577296,2011-11-18 12:47:00,2011-11-18 12:47:00,17286.0,United Kingdom,1,1,44,44,117,44,False,False
16136,577297,2011-11-18 12:48:00,2011-11-18 12:48:00,14593.0,United Kingdom,1,1,87,82,212,87,False,False
16137,577298,2011-11-18 12:49:00,2011-11-18 12:49:00,14299.0,United Kingdom,1,1,18,18,497,18,False,False
16138,577300,2011-11-18 12:53:00,2011-11-18 12:53:00,16924.0,United Kingdom,1,1,33,32,286,33,False,False
16139,577302,2011-11-18 12:57:00,2011-11-18 12:57:00,17904.0,United Kingdom,1,1,34,33,59,34,False,False
16140,577303,2011-11-18 13:02:00,2011-11-18 13:02:00,14390.0,United Kingdom,1,1,40,40,413,40,False,False
16141,577308,2011-11-18 13:14:00,2011-11-18 13:14:00,15088.0,United Kingdom,1,1,17,17,120,17,False,False
16142,577309,2011-11-18 13:14:00,2011-11-18 13:14:00,15933.0,United Kingdom,1,1,27,27,269,27,False,False
16143,577310,2011-11-18 13:15:00,2011-11-18 13:15:00,13516.0,United Kingdom,1,1,5,5,664,5,False,False
16144,577311,2011-11-18 13:16:00,2011-11-18 13:16:00,18225.0,United Kingdom,1,1,19,17,36,19,False,False
16145,577312,2011-11-18 13:18:00,2011-11-18 13:18:00,17049.0,United Kingdom,1,1,37,37,422,37,False,False
16146,577313,2011-11-18 13:21:00,2011-11-18 13:21:00,14342.0,United Kingdom,1,1,5,5,125,5,False,False
16147,577315,2011-11-18 13:25:00,2011-11-18 13:25:00,17811.0,United Kingdom,1,1,43,43,154,43,False,False
16148,577317,2011-11-18 13:33:00,2011-11-18 13:33:00,16426.0,United Kingdom,1,1,45,45,87,45,False,False
16149,577318,2011-11-18 13:42:00,2011-11-18 13:42:00,17675.0,United Kingdom,1,1,24,24,457,24,False,False
16150,577319,2011-11-18 13:43:00,2011-11-18 13:43:00,17301.0,United Kingdom,1,1,59,59,137,59,False,False
16151,577320,2011-11-18 13:44:00,2011-11-18 13:44:00,13880.0,United Kingdom,1,1,25,25,259,25,False,False
16152,577321,2011-11-18 13:44:00,2011-11-18 13:44:00,15311.0,United Kingdom,1,1,10,10,214,10,False,False
16153,577322,2011-11-18 13:45:00,2011-11-18 13:45:00,17888.0,United Kingdom,1,1,1,1,200,1,False,False
16154,577324,2011-11-18 14:01:00,2011-11-18 14:01:00,16463.0,United Kingdom,1,1,22,22,379,22,False,False
16155,577325,2011-11-18 14:07:00,2011-11-18 14:07:00,13094.0,United Kingdom,1,1,2,2,144,2,False,False
16156,577328,2011-11-18 14:14:00,2011-11-18 14:14:00,14088.0,United Kingdom,1,1,2,2,58,2,False,False
16157,577329,2011-11-18 14:15:00,2011-11-18 14:15:00,17779.0,United Kingdom,1,1,16,16,47,16,False,False
16158,577331,2011-11-18 14:23:00,2011-11-18 14:23:00,14667.0,United Kingdom,1,1,44,41,369,44,False,False
16159,577332,2011-11-18 14:25:00,2011-11-18 14:25:00,13013.0,United Kingdom,1,1,12,12,151,12,False,False
16160,577333,2011-11-18 14:40:00,2011-11-18 14:40:00,14868.0,United Kingdom,1,1,17,17,130,17,False,False
16161,577334,2011-11-18 14:42:00,2011-11-18 14:42:00,15368.0,United Kingdom,1,1,4,4,230,4,False,False
16162,577335,2011-11-18 14:50:00,2011-11-18 14:50:00,14285.0,United Kingdom,1,1,5,5,106,5,False,False
16163,577336,2011-11-18 14:50:00,2011-11-18 14:50:00,14793.0,United Kingdom,1,1,14,14,91,14,False,False
16164,577337,2011-11-18 14:51:00,2011-11-18 14:51:00,15494.0,United Kingdom,1,1,35,34,68,35,False,False
16165,577338,2011-11-18 14:52:00,2011-11-18 14:52:00,17650.0,United Kingdom,1,1,8,8,150,8,False,False
16166,577341,2011-11-18 15:00:00,2011-11-18 15:00:00,16279.0,United Kingdom,1,1,44,44,584,44,False,False
16167,577347,2011-11-18 15:27:00,2011-11-18 15:27:00,13960.0,United Kingdom,1,1,8,8,102,8,False,False
16168,577352,2011-11-18 15:41:00,2011-11-18 15:41:00,14820.0,United Kingdom,1,1,6,6,50,6,False,False
16169,577356,2011-11-18 15:53:00,2011-11-18 15:53:00,16350.0,United Kingdom,1,1,4,4,60,4,False,False
16170,577357,2011-11-18 15:54:00,2011-11-18 15:54:00,13098.0,United Kingdom,1,1,13,13,356,13,False,False
16171,577358,2011-11-18 15:59:00,2011-11-18 15:59:00,,United Kingdom,0,1,560,560,1620,560,False,False
16172,577359,2011-11-18 16:07:00,2011-11-18 16:07:00,14903.0,United Kingdom,1,1,60,60,201,60,False,False
16173,577361,2011-11-18 16:13:00,2011-11-18 16:13:00,13012.0,United Kingdom,1,1,1,1,4,1,False,False
16174,577365,2011-11-18 16:19:00,2011-11-18 16:19:00,17063.0,United Kingdom,1,1,16,16,219,16,False,False
16175,577382,2011-11-18 16:48:00,2011-11-18 16:48:00,17961.0,United Kingdom,1,1,3,3,16,3,False,False
16176,577387,2011-11-18 16:55:00,2011-11-18 16:55:00,17961.0,United Kingdom,1,1,1,1,1,1,False,False
16177,577393,2011-11-18 17:06:00,2011-11-18 17:06:00,14031.0,United Kingdom,1,1,22,22,806,22,False,False
16178,577396,2011-11-18 17:11:00,2011-11-18 17:11:00,17621.0,United Kingdom,1,1,11,11,204,11,False,False
16179,577400,2011-11-18 17:20:00,2011-11-18 17:20:00,16201.0,United Kingdom,1,1,31,31,328,31,False,False
16180,577401,2011-11-18 17:34:00,2011-11-18 17:34:00,,United Kingdom,0,1,1,1,1,1,False,False
16181,577402,2011-11-20 10:11:00,2011-11-20 10:11:00,15465.0,United Kingdom,1,1,9,9,248,9,False,False
16182,577403,2011-11-20 10:15:00,2011-11-20 10:15:00,13988.0,United Kingdom,1,1,27,27,392,27,False,False
16183,577404,2011-11-20 10:16:00,2011-11-20 10:16:00,17243.0,United Kingdom,1,1,19,19,279,19,False,False
16184,577405,2011-11-20 10:29:00,2011-11-20 10:29:00,14116.0,United Kingdom,1,1,8,8,98,8,False,False
16185,577407,2011-11-20 10:37:00,2011-11-20 10:37:00,14739.0,United Kingdom,1,1,10,10,332,10,False,False
16186,577408,2011-11-20 10:51:00,2011-11-20 10:51:00,14805.0,United Kingdom,1,1,9,9,15,9,False,False
16187,577409,2011-11-20 10:53:00,2011-11-20 10:53:00,16779.0,United Kingdom,1,1,17,17,276,17,False,False
16188,577410,2011-11-20 10:59:00,2011-11-20 10:59:00,14664.0,United Kingdom,1,1,33,32,164,33,False,False
16189,577411,2011-11-20 11:00:00,2011-11-20 11:00:00,17387.0,United Kingdom,1,1,58,57,298,58,False,False
16190,577429,2011-11-20 11:06:00,2011-11-20 11:06:00,14881.0,United Kingdom,1,1,17,17,316,17,False,False
16191,577438,2011-11-20 11:09:00,2011-11-20 11:09:00,18118.0,United Kingdom,1,1,48,48,86,48,False,False
16192,577440,2011-11-20 11:11:00,2011-11-20 11:11:00,14477.0,United Kingdom,1,1,3,3,180,3,False,False
16193,577443,2011-11-20 11:16:00,2011-11-20 11:16:00,12971.0,United Kingdom,1,1,3,3,144,3,False,False
16194,577469,2011-11-20 11:25:00,2011-11-20 11:25:00,15009.0,United Kingdom,1,1,66,64,196,66,False,False
16195,577472,2011-11-20 11:28:00,2011-11-20 11:28:00,14503.0,United Kingdom,1,1,36,36,484,36,False,False
16196,577473,2011-11-20 11:28:00,2011-11-20 11:28:00,15919.0,United Kingdom,1,1,83,72,210,83,False,False
16197,577475,2011-11-20 11:30:00,2011-11-20 11:30:00,15152.0,United Kingdom,1,1,30,30,263,30,False,False
16198,577477,2011-11-20 11:32:00,2011-11-20 11:32:00,14157.0,United Kingdom,1,1,9,9,85,9,False,False
16199,577478,2011-11-20 11:33:00,2011-11-20 11:33:00,15963.0,United Kingdom,1,1,10,10,126,10,False,False
16200,577480,2011-11-20 11:37:00,2011-11-20 11:37:00,14525.0,United Kingdom,1,1,64,63,537,64,False,False
16201,577482,2011-11-20 11:43:00,2011-11-20 11:43:00,16762.0,United Kingdom,1,1,29,29,144,29,False,False
16202,577483,2011-11-20 11:50:00,2011-11-20 11:50:00,14502.0,United Kingdom,1,1,83,80,243,83,False,False
16203,577484,2011-11-20 11:52:00,2011-11-20 11:52:00,13536.0,United Kingdom,1,1,23,23,463,23,False,False
16204,577485,2011-11-20 11:56:00,2011-11-20 11:56:00,16360.0,United Kingdom,1,1,143,139,417,143,False,False
16205,577487,2011-11-20 12:00:00,2011-11-20 12:00:00,15061.0,United Kingdom,1,1,5,5,396,5,False,False
16206,577488,2011-11-20 12:00:00,2011-11-20 12:00:00,13090.0,United Kingdom,1,1,11,11,188,11,False,False
16207,577489,2011-11-20 12:07:00,2011-11-20 12:07:00,,United Kingdom,0,1,23,22,42,23,False,False
16208,577490,2011-11-20 12:11:00,2011-11-20 12:11:00,16464.0,United Kingdom,1,1,55,49,270,55,False,False
16209,577491,2011-11-20 12:12:00,2011-11-20 12:12:00,14595.0,United Kingdom,1,1,6,6,49,6,False,False
16210,577492,2011-11-20 12:13:00,2011-11-20 12:13:00,16900.0,United Kingdom,1,1,8,8,236,8,False,False
16211,577493,2011-11-20 12:13:00,2011-11-20 12:13:00,17323.0,United Kingdom,1,1,47,45,154,47,False,False
16212,577494,2011-11-20 12:17:00,2011-11-20 12:17:00,16506.0,United Kingdom,1,1,1,1,18,1,False,False
16213,577495,2011-11-20 12:20:00,2011-11-20 12:20:00,14704.0,United Kingdom,1,1,62,61,118,62,False,False
16214,577496,2011-11-20 12:20:00,2011-11-20 12:20:00,16784.0,United Kingdom,1,1,3,3,24,3,False,False
16215,577497,2011-11-20 12:22:00,2011-11-20 12:22:00,17555.0,United Kingdom,1,1,56,55,192,56,False,False
16216,577498,2011-11-20 12:22:00,2011-11-20 12:22:00,15906.0,United Kingdom,1,1,17,15,70,17,False,False
16217,577499,2011-11-20 12:24:00,2011-11-20 12:24:00,15906.0,United Kingdom,1,1,9,9,15,9,False,False
16218,577500,2011-11-20 12:30:00,2011-11-20 12:30:00,14052.0,United Kingdom,1,1,56,56,89,56,False,False
16219,577501,2011-11-20 12:32:00,2011-11-20 12:32:00,14075.0,United Kingdom,1,1,17,17,282,17,False,False
16220,577503,2011-11-20 12:34:00,2011-11-20 12:34:00,18110.0,United Kingdom,1,1,37,33,72,37,False,False
16221,577504,2011-11-20 12:36:00,2011-11-20 12:36:00,14159.0,United Kingdom,1,1,190,180,713,190,False,False
16222,577505,2011-11-20 12:37:00,2011-11-20 12:37:00,13118.0,United Kingdom,1,1,30,30,124,30,False,False
16223,577506,2011-11-20 12:40:00,2011-11-20 12:40:00,13212.0,United Kingdom,1,1,85,84,214,85,False,False
16224,577507,2011-11-20 12:42:00,2011-11-20 12:42:00,14710.0,United Kingdom,1,1,55,52,129,55,False,False
16225,577508,2011-11-20 12:45:00,2011-11-20 12:45:00,18127.0,United Kingdom,1,1,33,30,108,33,False,False
16226,577510,2011-11-20 12:46:00,2011-11-20 12:46:00,13118.0,United Kingdom,1,1,1,1,12,1,False,False
16227,577511,2011-11-20 12:53:00,2011-11-20 12:53:00,17561.0,United Kingdom,1,1,45,44,144,45,False,False
16228,577514,2011-11-20 13:00:00,2011-11-20 13:00:00,16212.0,United Kingdom,1,1,11,11,93,11,False,False
16229,577515,2011-11-20 13:02:00,2011-11-20 13:02:00,13427.0,United Kingdom,1,1,6,6,114,6,False,False
16230,577516,2011-11-20 13:08:00,2011-11-20 13:08:00,16533.0,United Kingdom,1,1,33,32,75,33,False,False
16231,577517,2011-11-20 13:16:00,2011-11-20 13:16:00,16710.0,United Kingdom,1,1,51,48,155,51,False,False
16232,577518,2011-11-20 13:17:00,2011-11-20 13:17:00,14359.0,United Kingdom,1,1,8,8,50,8,False,False
16233,577519,2011-11-20 13:20:00,2011-11-20 13:20:00,15044.0,United Kingdom,1,1,65,60,724,65,False,False
16234,577520,2011-11-20 13:20:00,2011-11-20 13:20:00,14553.0,United Kingdom,1,1,34,33,187,34,False,False
16235,577521,2011-11-20 13:23:00,2011-11-20 13:23:00,16411.0,United Kingdom,1,1,24,22,62,24,False,False
16236,577522,2011-11-20 13:23:00,2011-11-20 13:23:00,15988.0,United Kingdom,1,1,26,26,180,26,False,False
16237,577524,2011-11-20 13:33:00,2011-11-20 13:33:00,16905.0,United Kingdom,1,1,51,44,320,51,False,False
16238,577525,2011-11-20 13:37:00,2011-11-20 13:37:00,16905.0,United Kingdom,1,1,7,7,133,7,False,False
16239,577526,2011-11-20 13:39:00,2011-11-20 13:39:00,16513.0,United Kingdom,1,1,30,30,318,30,False,False
16240,577527,2011-11-20 13:40:00,2011-11-20 13:40:00,17523.0,United Kingdom,1,1,22,21,97,22,False,False
16241,577528,2011-11-20 13:45:00,2011-11-20 13:45:00,15745.0,United Kingdom,1,1,9,9,63,9,False,False
16242,577529,2011-11-20 13:47:00,2011-11-20 13:47:00,17523.0,United Kingdom,1,1,1,1,288,1,False,False
16243,577530,2011-11-20 13:48:00,2011-11-20 13:48:00,14950.0,United Kingdom,1,1,19,19,136,19,False,False
16244,577531,2011-11-20 13:58:00,2011-11-20 13:58:00,,United Kingdom,0,1,197,196,607,197,False,False
16245,577532,2011-11-20 14:01:00,2011-11-20 14:01:00,16666.0,United Kingdom,1,1,32,32,233,32,False,False
16246,577533,2011-11-20 14:04:00,2011-11-20 14:04:00,16877.0,United Kingdom,1,1,23,23,71,23,False,False
16247,577534,2011-11-20 14:05:00,2011-11-20 14:05:00,18127.0,United Kingdom,1,1,5,5,51,5,False,False
16248,577535,2011-11-20 14:07:00,2011-11-20 14:07:00,14071.0,United Kingdom,1,1,78,77,261,78,False,False
16249,577536,2011-11-20 14:14:00,2011-11-20 14:14:00,15850.0,United Kingdom,1,1,49,47,59,49,False,False
16250,577537,2011-11-20 14:17:00,2011-11-20 14:17:00,14860.0,United Kingdom,1,1,11,11,232,11,False,False
16251,577538,2011-11-20 14:20:00,2011-11-20 14:20:00,18040.0,United Kingdom,1,1,7,7,52,7,False,False
16252,577539,2011-11-20 14:24:00,2011-11-20 14:24:00,14547.0,United Kingdom,1,1,24,24,502,24,False,False
16253,577540,2011-11-20 14:28:00,2011-11-20 14:28:00,14984.0,United Kingdom,1,1,23,23,38,23,False,False
16254,577541,2011-11-20 14:31:00,2011-11-20 14:31:00,16899.0,United Kingdom,1,1,21,21,196,21,False,False
16255,577542,2011-11-20 14:33:00,2011-11-20 14:33:00,13565.0,United Kingdom,1,1,25,25,94,25,False,False
16256,577543,2011-11-20 14:40:00,2011-11-20 14:40:00,17636.0,United Kingdom,1,1,20,20,182,20,False,False
16257,577544,2011-11-20 14:43:00,2011-11-20 14:43:00,17758.0,United Kingdom,1,1,71,71,353,71,False,False
16258,577545,2011-11-20 14:43:00,2011-11-20 14:43:00,16931.0,United Kingdom,1,1,54,54,238,54,False,False
16259,577546,2011-11-20 14:45:00,2011-11-20 14:45:00,17758.0,United Kingdom,1,1,1,1,25,1,False,False
16260,577548,2011-11-20 14:50:00,2011-11-20 14:50:00,16710.0,United Kingdom,1,1,6,6,70,6,False,False
16261,577549,2011-11-20 15:00:00,2011-11-20 15:00:00,17841.0,United Kingdom,1,1,89,87,364,89,False,False
16262,577550,2011-11-20 15:05:00,2011-11-20 15:05:00,17738.0,United Kingdom,1,1,20,20,318,20,False,False
16263,577552,2011-11-20 15:27:00,2011-11-20 15:27:00,14282.0,United Kingdom,1,1,9,9,90,9,False,False
16264,577553,2011-11-20 15:30:00,2011-11-20 15:30:00,17425.0,United Kingdom,1,1,1,1,36,1,False,False
16265,577554,2011-11-20 15:35:00,2011-11-20 15:35:00,15533.0,United Kingdom,1,1,39,39,106,39,False,False
16266,577555,2011-11-20 15:35:00,2011-11-20 15:35:00,13200.0,United Kingdom,1,1,2,2,36,2,False,False
16267,577556,2011-11-20 15:36:00,2011-11-20 15:36:00,13832.0,United Kingdom,1,1,3,3,28,3,False,False
16268,577557,2011-11-20 15:36:00,2011-11-20 15:36:00,15426.0,United Kingdom,1,1,90,85,221,90,False,False
16269,577572,2011-11-20 15:48:00,2011-11-20 15:48:00,17384.0,United Kingdom,1,1,12,12,45,12,False,False
16270,577579,2011-11-20 15:52:00,2011-11-20 15:52:00,14415.0,United Kingdom,1,1,7,7,38,7,False,False
16271,577594,2011-11-20 16:07:00,2011-11-20 16:07:00,13142.0,United Kingdom,1,1,23,23,258,23,False,False
16272,577595,2011-11-20 16:12:00,2011-11-20 16:12:00,16399.0,United Kingdom,1,1,41,41,104,41,False,False
16273,577596,2011-11-21 08:02:00,2011-11-21 08:02:00,18080.0,United Kingdom,1,1,1,1,312,1,False,False
16274,577597,2011-11-21 08:19:00,2011-11-21 08:19:00,16366.0,United Kingdom,1,1,18,18,256,18,False,False
16275,577598,2011-11-21 08:19:00,2011-11-21 08:19:00,13430.0,United Kingdom,1,1,20,20,318,20,False,False
16276,577599,2011-11-21 08:26:00,2011-11-21 08:26:00,15738.0,United Kingdom,1,1,12,12,202,12,False,False
16277,577600,2011-11-21 08:28:00,2011-11-21 08:28:00,14447.0,United Kingdom,1,1,14,14,126,14,False,False
16278,577601,2011-11-21 08:31:00,2011-11-21 08:31:00,17675.0,United Kingdom,1,1,40,40,444,40,False,False
16279,577602,2011-11-21 08:37:00,2011-11-21 08:37:00,16139.0,United Kingdom,1,1,16,16,175,16,False,False
16280,577603,2011-11-21 08:40:00,2011-11-21 08:40:00,15500.0,United Kingdom,1,1,12,12,100,12,False,False
16281,577604,2011-11-21 08:57:00,2011-11-21 08:57:00,14300.0,United Kingdom,1,1,3,3,32,3,False,False
16282,577605,2011-11-21 09:02:00,2011-11-21 09:02:00,13199.0,United Kingdom,1,1,5,5,408,5,False,False
16283,577610,2011-11-21 09:55:00,2011-11-21 09:55:00,15373.0,United Kingdom,1,1,18,18,82,18,False,False
16284,577616,2011-11-21 10:22:00,2011-11-21 10:22:00,13823.0,United Kingdom,1,1,14,14,114,14,False,False
16285,577617,2011-11-21 10:23:00,2011-11-21 10:23:00,14883.0,United Kingdom,1,1,6,6,90,6,False,False
16286,577633,2011-11-21 10:35:00,2011-11-21 10:35:00,14194.0,United Kingdom,1,1,48,48,403,48,False,False
16287,577646,2011-11-21 10:39:00,2011-11-21 10:39:00,13189.0,United Kingdom,1,1,11,11,316,11,False,False
16288,577669,2011-11-21 10:48:00,2011-11-21 10:48:00,15567.0,United Kingdom,1,1,7,7,223,7,False,False
16289,577680,2011-11-21 10:51:00,2011-11-21 10:51:00,17227.0,United Kingdom,1,1,7,7,129,7,False,False
